,0,1,2,3,concat_topics
Hong-Yi_Su,1,4,7,8,1 4 7 8
Zhen-Peng_Xu,1,4,7,8,1 4 7 8
Yu-Chun_Wu,1,4,8,10,1 4 8 10
Jing-Ling_Chen,1,4,6,7,1 4 6 7
Prashant_Mishra,1,4,6,10,1 4 6 10
Austin_Fowler,1,4,6,10,1 4 6 10
Wen-Chao_Qiang,1,4,7,11,1 4 7 11
Hua-Ping_Zhanga,1,4,7,11,1 4 7 11
Lei_Zhang,1,4,7,11,1 4 7 11
Jung-Shen_Tai,1,4,5,10,1 4 5 10
Kuan-Ting_Lin,1,4,5,10,1 4 5 10
Hsi-Sheng_Goan,1,4,5,10,1 4 5 10
Yong-Chun_Liu,1,4,6,9,1 4 6 9
Rui-Shan_Liu,1,4,6,9,1 4 6 9
Chun-Hua_Dong,1,4,6,9,1 4 6 9
Yan_Li,1,4,6,9,1 4 6 9
Qihuang_Gong,1,4,6,9,1 4 6 9
Yun-Feng_Xiao,4,6,9,10,4 6 9 10
C._G._Beneventano,1,8,11,12,1 8 11 12
I._Cavero-Peláez,1,8,11,12,1 8 11 12
D._D'Ascanio,1,8,11,12,1 8 11 12
E._M._Santangelo,1,8,11,12,1 8 11 12
Milosz_Panfil,1,3,9,10,1 3 9 10
David_Clément,1,3,9,10,1 3 9 10
Leonardo_Fallani,1,3,9,10,1 3 9 10
Massimo_Inguscio,1,3,9,10,1 3 9 10
Chiara_Fort,1,3,9,10,1 3 9 10
Jean-Sébastien_Caux,1,3,9,10,1 3 9 10
L._A._González-Díaz,1,5,9,11,1 5 9 11
Alberto_A._Díaz,1,5,9,11,1 5 9 11
S._Díaz-Solórzano,1,5,9,11,1 5 9 11
J._R._Darias,1,5,9,11,1 5 9 11
Chen_Wang,3,4,5,6,3 4 5 6
Yvonne_Y._Gao,1,3,4,6,1 3 4 6
Ioan_M._Pop,1,3,4,6,1 3 4 6
Uri_Vool,3,6,7,9,3 6 7 9
Chris_Axline,1,3,4,6,1 3 4 6
Teresa_Brecht,1,3,4,6,1 3 4 6
Reinier_W._Heeres,1,3,4,6,1 3 4 6
Luigi_Frunzio,1,3,4,6,1 3 4 6
Michel_H._Devoret,3,4,7,11,3 4 7 11
Gianluigi_Catelani,1,3,4,6,1 3 4 6
Leonid_I._Glazman,3,4,7,11,3 4 7 11
Robert_J._Schoelkopf,1,3,4,6,1 3 4 6
Jonathan_Leach,1,4,5,10,1 4 5 10
Eliot_Bolduc,1,4,5,10,1 4 5 10
Filippo._M._Miatto,1,4,5,10,1 4 5 10
Kevin_Piche,1,4,5,10,1 4 5 10
Gerd_Leuchs,1,4,5,10,1 4 5 10
Robert_W._Boyd,1,4,5,10,1 4 5 10
Debasis_Sadhukhan,1,4,7,12,1 4 7 12
Sudipto_Singha_Roy,1,4,7,12,1 4 7 12
Debraj_Rakshit,1,4,7,12,1 4 7 12
Aditi_Sen_De,4,7,8,12,4 7 8 12
Ujjwal_Sen,4,7,8,12,4 7 8 12
Yuya_Tanizaki,1,4,7,11,1 4 7 11
Takayuki_Koike,1,4,7,11,1 4 7 11
Nathan_Wiebe,1,4,5,7,1 4 5 7
Martin_Roetteler,1,4,5,7,1 4 5 7
Mordecai_Waegell,1,4,8,10,1 4 8 10
Gerhard_Groessing,1,4,5,7,1 4 5 7
Siegfried_Fussy,1,4,5,7,1 4 5 7
Johannes_Mesa_Pascasio,1,4,5,7,1 4 5 7
Herbert_Schwabl,1,4,5,7,1 4 5 7
J._Carlson,1,3,5,9,1 3 5 9
S._Gandolfi,1,3,5,9,1 3 5 9
Takayuki_Suzuki,1,5,7,12,1 5 7 12
Kaito_Iwamura,1,5,7,12,1 5 7 12
Alwyn_Jose_Raja,1,3,4,11,1 3 4 11
R._Ganesh,1,3,4,11,1 3 4 11
Zhiqiang_Huang,1,5,11,12,1 5 11 12
Patrick_H._Wilhelm,1,3,9,10,1 3 9 10
Yves_H._Kwan,1,3,9,10,1 3 9 10
Andreas_M._Läuchli,1,3,9,10,1 3 9 10
S._A._Parameswaran,3,6,9,10,3 6 9 10
Guillermo_B._Morales,1,3,7,12,1 3 7 12
Serena_Di_Santo,1,3,7,12,1 3 7 12
Miguel_A._Muñoz,1,3,7,12,1 3 7 12
Saikat_Santra,1,5,9,12,1 5 9 12
Prashant_Singh,1,5,9,12,1 5 9 12
Anupam_Kundu,1,4,5,9,1 4 5 9
Yifan_Cai,1,4,5,11,1 4 5 11
Tao_Wang,1,4,5,11,1 4 5 11
Liu_Zhao,1,4,5,11,1 4 5 11
Massimo_Tessarotto,1,4,5,11,1 4 5 11
Claudio_Cremaschini,1,4,5,11,1 4 5 11
Marco_Tessarotto,1,4,5,11,1 4 5 11
Hyukjoon_Kwon,4,7,8,12,4 7 8 12
Jae_Sung_Lee,4,7,8,12,4 7 8 12
Stefan_Floerchinger,1,8,9,12,1 8 9 12
Markus_Schröfl,1,8,9,12,1 8 9 12
Jenny_Poulton,4,5,11,12,4 5 11 12
Age_Tjalma,4,5,11,12,4 5 11 12
Lotte_Slim,4,5,11,12,4 5 11 12
Pieter_Rein_ten_Wolde,4,5,11,12,4 5 11 12
Marco_Biroli,1,4,5,9,1 4 5 9
Hernán_Larralde,1,3,5,9,1 3 5 9
Grégory_Schehr,1,4,5,9,1 4 5 9
Xiaoyang_Wang,1,4,10,11,1 4 10 11
Yahui_Chai,1,4,10,11,1 4 10 11
Maria_Demidik,1,4,10,11,1 4 10 11
Xu_Feng,1,4,10,11,1 4 10 11
Karl_Jansen,1,4,10,11,1 4 10 11
Cenk_Tüysüz,1,4,10,11,1 4 10 11
Nicolas_Dupuis,1,3,8,11,1 3 8 11
Gianmaria_Falasco,1,5,7,12,1 5 7 12
Federico_Ghimenti,1,3,5,9,1 3 5 9
Ludovic_Berthier,1,3,5,9,1 3 5 9
Grzegorz_Szamel,1,3,5,9,1 3 5 9
Frédéric_van_Wijland,1,3,5,9,1 3 5 9
Yury_A._Budkov,1,6,7,9,1 6 7 9
Petr_E._Brandyshev,1,6,7,9,1 6 7 9
Vanja_Marić,1,4,8,12,1 4 8 12
Karol_K._Kozlowski,1,3,5,9,1 3 5 9
Mikhail_D._Minin,1,3,5,9,1 3 5 9
Yecheng_Jing,1,3,4,7,1 3 4 7
Jian-Jun_Dong,1,3,4,7,1 3 4 7
Yu-Yu_Zhang,1,3,4,7,1 3 4 7
Zi-Xiang_Hu,1,3,4,6,1 3 4 6
Hor_Dashti,1,3,5,9,1 3 5 9
Abbas_Ali_Saberi,1,3,5,9,1 3 5 9
S._H._E._Rahbari,1,3,5,9,1 3 5 9
Jürgen_Kurths,1,3,5,9,1 3 5 9
Agnes_Valenti,3,4,6,9,3 4 6 9
Vladimir_Calvera,3,4,6,9,3 4 6 9
Sebastian_D._Huber,3,4,6,9,3 4 6 9
Sara_Ditsch,1,6,8,11,1 6 8 11
Saulo_V._Moreira,1,3,4,12,1 3 4 12
Peter_Samuelsson,1,3,4,12,1 3 4 12
Patrick_P._Potts,1,3,4,12,1 3 4 12
Bitan_Roy,3,9,10,11,3 9 10 11
Vladimir_Juricic,1,3,9,10,1 3 9 10
Marcin_Daszkiewicz,1,4,5,10,1 4 5 10
Matteo_Beccaria,1,8,9,12,1 8 9 12
Arkady_A._Tseytlin,1,8,9,12,1 8 9 12
J._F._O_de_Souza,1,4,10,11,1 4 10 11
Claudio_Furtado,1,4,10,11,1 4 10 11
Alexander_Vilenkin,5,8,10,12,5 8 10 12
Masaki_Yamada,1,5,6,10,1 5 6 10
Parul_Jain,1,2,8,9,1 2 8 9
Sayid_Mondal,1,2,8,9,1 2 8 9
Gautam_Sengupta,1,2,8,9,1 2 8 9
D._V._Uvarov,1,7,11,12,1 7 11 12
Gérard_Clément,1,2,5,11,1 2 5 11
Dmitri_Gal'tsov,1,2,6,11,1 2 6 11
Min-Seok_Seo,1,5,8,11,1 5 8 11
Javier_Chagoya,1,2,6,10,1 2 6 10
Pijush_K._Ghosh,1,4,5,11,1 4 5 11
Debdeep_Sinha,1,4,5,11,1 4 5 11
Victor_Batyrev,1,9,10,11,1 9 10 11
B._Fazekas,1,7,8,9,1 7 8 9
Z._Peli,1,7,8,9,1 7 8 9
I._Steib,1,7,8,9,1 7 8 9
Junggi_Yoon,1,10,11,12,1 10 11 12
S._W._Hawking,1,8,9,10,1 8 9 10
Kazuki_Ikeda,4,7,8,12,4 7 8 12
Edward_Shuryak,2,8,10,12,2 8 10 12
E._Aldo_Arroyo,1,5,9,10,1 5 9 10
A._Fernandes-Silva,1,5,9,10,1 5 9 10
R._Szitas,1,5,9,10,1 5 9 10
Mir_Mehedi_Faruk,1,2,9,11,1 2 9 11
Mishkat_Al_Alvi,1,9,11,12,1 9 11 12
Wasif_Ahmed,1,9,11,12,1 9 11 12
Md_Muktadir_Rahman,1,9,11,12,1 9 11 12
Arup_Barua_Apu,1,9,11,12,1 9 11 12
Dionysios_Anninos,2,3,4,7,2 3 4 7
Tarek_Anous,2,3,4,7,2 3 4 7
Raffaele_Tito_D'Agnolo,2,3,4,7,2 3 4 7
Evgeny_Buchbinder,1,10,11,12,1 10 11 12
Burt_Ovrut,1,10,11,12,1 10 11 12
Fabian_Ruehle,1,10,11,12,1 10 11 12
Stefano_Viaggiu,1,2,8,12,1 2 8 12
Andrew_D._Bond,1,7,9,10,1 7 9 10
Daniel_F._Litim,1,7,9,10,1 7 9 10
Kazuhiro_Sugita,1,2,5,10,1 2 5 10
Frank_Ferrari,1,3,7,8,1 3 7 8
Fidel_I._Schaposnik_Massolo,1,3,7,8,1 3 7 8
M._Encinosa,5,6,9,11,5 6 9 11
M._Jack,5,6,9,11,5 6 9 11
F._Ghahhari,1,4,8,12,1 4 8 12
V._Karimipour,1,4,8,12,1 4 8 12
R._Shahrokhshahi,1,4,8,12,1 4 8 12
Jing-Min_Hou,3,4,6,12,3 4 6 12
Li-Jun_Tian,2,3,6,8,2 3 6 8
Shuo_Jin,3,4,6,12,3 4 6 12
John_Conway,1,4,9,12,1 4 9 12
Simon_Kochen,1,4,9,12,1 4 9 12
T._Vértesi,1,4,8,12,1 4 8 12
M._N._Chernodub,3,6,11,12,3 6 11 12
Antti_J._Niemi,3,6,7,12,3 6 7 12
A._Simoni,1,4,6,11,1 4 6 11
E._C._G._Sudarshan,1,4,6,11,1 4 6 11
F._Ventriglia,1,3,4,10,1 3 4 10
D._Maslov,1,4,5,7,1 4 5 7
G._W._Dueck,1,4,5,7,1 4 5 7
D._M._Miller,1,4,5,7,1 4 5 7
C._Negrevergne,1,4,5,7,1 4 5 7
Aeysha_Khalique,4,5,6,10,4 5 6 10
Georgios_M._Nikolopoulos,4,5,6,10,4 5 6 10
Gernot_Alber,4,5,6,10,4 5 6 10
Roland_Omnes,1,4,7,11,1 4 7 11
Yi-Kai_Liu,1,4,5,9,1 4 5 9
B._Ram,2,3,4,7,2 3 4 7
J._Shirley,2,3,4,7,2 3 4 7
Thomas_Marlow,1,4,7,12,1 4 7 12
J._J._Garcia-Ripoll,3,4,8,10,3 4 8 10
J._Pachos,3,4,6,10,3 4 6 10
Bing_Qi,4,6,10,11,4 6 10 11
Lei-Lei_Huang,4,6,10,11,4 6 10 11
Hoi-Kwong_Lo,4,6,7,11,4 6 7 11
Li_Qian,4,6,10,11,4 6 10 11
P._R._Berman,4,6,8,10,4 6 8 10
Paolo_Amore,1,5,10,12,1 5 10 12
Francisco_M._Fernandez,1,5,10,12,1 5 10 12
L._G._Mardoyan,1,2,9,11,1 2 9 11
M._G._Petrosyan,1,2,9,11,1 2 9 11
G._Giorgadze,1,4,6,7,1 4 6 7
Z._Melikishvili,1,4,6,7,1 4 6 7
Diego_de_Falco,1,4,5,12,1 4 5 12
Dario_Tamascelli,1,4,5,12,1 4 5 12
S._M._Giampaolo,1,3,4,8,1 3 4 8
F._Illuminati,1,3,4,6,1 3 4 6
S._De_Siena,1,3,4,6,1 3 4 6
Gennady_P._Berman,1,4,5,7,1 4 5 7
Fausto_Borgonovi,1,4,5,7,1 4 5 7
Diego_A._R._Dalvit,1,4,5,7,1 4 5 7
Dong_Yang,1,4,8,12,1 4 8 12
L._Praxmeyer,1,7,9,11,1 7 9 11
K._Wodkiewicz,1,7,9,11,1 7 9 11
Ian_Fuss,1,4,5,11,1 4 5 11
Langord_B._White,1,4,5,11,1 4 5 11
Peter_J._Sherman,1,4,5,11,1 4 5 11
Sanjeev_Naguleswaran,1,4,5,11,1 4 5 11
Stefan_Weigert,1,4,5,11,1 4 5 11
Waldemar_Puszkarz,1,4,5,7,1 4 5 7
Goeran_Faeldt,4,5,6,9,4 5 6 9
Colin_Wilkin,4,5,6,9,4 5 6 9
Santiago_E._Perez_Bergliaffa,1,5,11,12,1 5 11 12
Ya._I._Azimov,3,6,7,12,3 6 7 12
R._M._Ryndin,3,6,7,12,3 6 7 12
S._A._Rakityansky,1,4,5,6,1 4 5 6
S._A._Sofianos,1,4,5,6,1 4 5 6
John_R._Klauder,1,4,7,11,1 4 7 11
P._Zanardi,1,4,11,12,1 4 11 12
M._Rasetti,1,4,11,12,1 4 11 12
Gerhard_C._Hegerfeldt,1,3,4,7,1 3 4 7
Norman_Margolus,1,4,5,12,1 4 5 12
Lev_B._Levitin,1,4,5,12,1 4 5 12
Harry_Buhrman,1,4,5,8,1 4 5 8
Peter_Hoyer,1,4,5,8,1 4 5 8
Alain_Tapp,1,4,8,9,1 4 8 9
Daniel_Loss,4,6,8,12,4 6 8 12
Daniel_I._Fivel,1,5,8,9,1 5 8 9
Aephraim_M._Steinberg,1,4,5,7,1 4 5 7
N._Gurappa,1,5,10,11,1 5 10 11
Prasanta._K._Panigrahi,1,5,10,11,1 5 10 11
Todd_A._Brun,1,4,5,12,1 4 5 12
Alpan_Raval,1,4,6,7,1 4 6 7
H._Mizoguchi,1,4,5,7,1 4 5 7
T._Mishima,1,4,5,7,1 4 5 7
Jeong-Young_Ji,4,5,6,11,4 5 6 11
Kwang-Sup_Soh,2,6,10,11,2 6 10 11
Sang_Pyo_Kim,4,5,6,11,4 5 6 11
F._M._Pen'kov,1,4,5,6,1 4 5 6
Holger_F._Hofmann,4,6,9,10,4 6 9 10
Takayoshi_Kobayashi,4,6,9,10,4 6 9 10
Akira_Furusawa,4,6,9,10,4 6 9 10
Mohammed_Daoud,4,6,10,11,4 6 10 11
Maurice_Kibler,4,6,10,11,4 6 10 11
Sven_Aerts,1,5,10,11,1 5 10 11
Paul_Kwiat,1,5,10,11,1 5 10 11
Jan-Åke_Larsson,1,5,10,11,1 5 10 11
Stephon_H._S._Alexander,2,5,11,12,2 5 11 12
Andreas_Ruschhaupt,4,5,11,12,4 5 11 12
G._Kälbermann,1,4,8,10,1 4 8 10
Miloslav_Znojil,1,4,5,10,1 4 5 10
Michele_Pavon,1,4,7,11,1 4 7 11
B._F._Kostenko,1,4,10,11,1 4 10 11
V._D._Kuznetsov,1,4,10,11,1 4 10 11
M._B._Miller,1,4,10,11,1 4 10 11
A._V._Sermyagin,1,4,10,11,1 4 10 11
D._V._Kamanin,1,4,10,11,1 4 10 11
ChangSoo_Park,1,3,6,12,1 3 6 12
D._K._Park,1,3,6,12,1 3 6 12
Arthur_O._Pittenger,1,4,6,12,1 4 6 12
D._Voigt,5,6,10,11,5 6 10 11
B._T._Wolschrijn,5,6,10,11,5 6 10 11
R._Jansen,5,6,10,11,5 6 10 11
N._Bhattacharya,5,6,10,11,5 6 10 11
R._J._C._Spreeuw,5,6,10,11,5 6 10 11
H._B._van_Linden_van_den_Heuvell,5,6,10,11,5 6 10 11
M._Wilkens,1,4,6,8,1 4 6 8
Lu-Ming_Duan,4,6,8,10,4 6 8 10
G._Giedke,1,4,8,10,1 4 8 10
V._N._Gorbachev,4,6,8,11,4 6 8 11
A._I._Trubilko,4,6,8,11,4 6 8 11
Andrea_Aiello,1,4,6,10,1 4 6 10
S._Reynaud,1,3,9,10,1 3 9 10
O._Melsheimer,1,4,7,11,1 4 7 11
C._Kiefer,5,7,11,12,5 7 11 12
H._D._Zeh,2,5,11,12,2 5 11 12
Giovanni_Landi,1,7,9,10,1 7 9 10
Giorgio_Immirzi,1,8,11,12,1 8 11 12
S._Kalyana_Rama,1,5,10,12,1 5 10 12
K._Subramanian,1,5,10,12,1 5 10 12
T._Padmanabhan,5,6,7,10,5 6 7 10
F._W._Hehl,1,6,10,11,1 6 10 11
J._D._McCrea,1,6,10,11,1 6 10 11
E._W._Mielke,1,6,10,11,1 6 10 11
Y._Ne'eman,1,6,10,11,1 6 10 11
L._Vanzo,1,2,8,11,1 2 8 11
G._Turco,1,8,11,12,1 8 11 12
Daniel_H._Gottlieb,1,2,11,12,1 2 11 12
Vittorio_de_Alfaro,1,5,6,11,1 5 6 11
Alexandre_T._Filippov,1,5,6,11,1 5 6 11
Harold_S._Shapiro,1,4,5,11,1 4 5 11
Prafulla_Kumar_Panda,5,6,8,10,5 6 8 10
Yigal_Shamir,1,8,11,12,1 8 11 12
Hisa-aki_SHINKAI,2,5,6,8,2 5 6 8
Kei-ichi_MAEDA,2,5,6,8,2 5 6 8
L._B._Szabados,1,5,6,11,1 5 6 11
Ben_Moore,5,7,8,10,5 7 8 10
Riccardo_Capovilla,1,4,10,11,1 4 10 11
Jemal_Guven,1,4,10,11,1 4 10 11
Wojciech_Hubert_Zurek,1,4,5,12,1 4 5 12
Viqar_Husain,1,7,11,12,1 7 11 12
Oleg_A._Fonarev,1,4,5,7,1 4 5 7
R._Basu,1,5,7,11,1 5 7 11
A._Vilenkin,1,5,7,11,1 5 7 11
D._C._Cabra,1,3,6,12,1 3 6 12
A._De_Martino,1,3,6,12,1 3 6 12
A._Honecker,1,3,6,12,1 3 6 12
P._Pujol,1,3,6,12,1 3 6 12
P._Simon,1,3,6,12,1 3 6 12
T._Herrmann,1,3,6,9,1 3 6 9
W._Nolting,1,3,9,10,1 3 9 10
T._Itoh,1,3,9,11,1 3 9 11
T._Kawata,1,3,9,11,1 3 9 11
T._Kitajima,1,3,9,11,1 3 9 11
I._Terasaki,1,3,9,11,1 3 9 11
Akihisa_Koga,1,3,10,12,1 3 10 12
Qijin_Chen,1,3,9,10,1 3 9 10
Ioan_Kosztin,1,3,9,10,1 3 9 10
K._Levin,1,3,9,10,1 3 9 10
A._M._Bratkovsky,3,6,9,10,3 6 9 10
J._Zeman,3,7,8,11,3 7 8 11
G._Martinez,3,7,8,11,3 7 8 11
P._H._M._van_Loosdrecht,3,7,8,11,3 7 8 11
G._Dhalenne,3,6,9,11,3 6 9 11
A._Revcolevschi,3,6,9,11,3 6 9 11
Werner_Krauth,1,3,5,7,1 3 5 7
D._I._Golosov,1,3,6,12,1 3 6 12
A._Rosch,3,9,11,12,3 9 11 12
F._Rullier-Albenque,1,3,9,11,1 3 9 11
P._A._Vieillefond,1,3,9,10,1 3 9 10
A._W._Tyler,1,3,9,10,1 3 9 10
P._Lejay,1,3,9,11,1 3 9 11
J._F._Marucco,1,3,9,10,1 3 9 10
R._Raupach,1,3,5,12,1 3 5 12
A._Klümper,1,3,5,12,1 3 5 12
F._Schönfeld,1,3,5,12,1 3 5 12
Simon_Villain-Guillot,1,5,6,9,1 5 6 9
Giancarlo_Jug,1,5,6,9,1 5 6 9
Klaus_Ziegler,1,5,6,9,1 5 6 9
S._-H._Lee,3,6,7,12,3 6 7 12
T._H._Kim,3,6,7,12,3 6 7 12
W._Ratcliff_II,3,6,7,12,3 6 7 12
S-W._Cheong,3,6,7,12,3 6 7 12
Jason_K._Perry,6,9,10,11,6 9 10 11
Jamil_Tahir-Kheli,6,9,10,11,6 9 10 11
J._O._Fjaerestad,1,3,9,10,1 3 9 10
A._Sudbo,1,3,9,10,1 3 9 10
A._Luther,1,3,9,10,1 3 9 10
Ingo_Morgenstern,1,3,5,10,1 3 5 10
Werner_Fettes,1,3,5,10,1 3 5 10
Thomas_Husslein,1,3,5,10,1 3 5 10
C._C._Almasan,3,6,9,11,3 6 9 11
E._Cimpoiasu,1,3,5,11,1 3 5 11
G._A._Levin,1,3,5,11,1 3 5 11
H._Zheng,1,3,5,11,1 3 5 11
A._P._Paulikas,1,3,5,11,1 3 5 11
B._W._Veal,1,3,5,11,1 3 5 11
Elbio_Dagotto,1,3,10,11,1 3 10 11
M._Gulacsi,1,3,4,10,1 3 4 10
A._Juozapavicius,1,3,4,10,1 3 4 10
M._Roepke,1,3,6,12,1 3 6 12
E._Holland-Moritz,1,3,6,12,1 3 6 12
H._Berg,1,3,6,12,1 3 6 12
R._E._Lechner,1,3,6,12,1 3 6 12
S._Longeville,1,3,6,12,1 3 6 12
J._Fitter,1,3,6,12,1 3 6 12
R._Kahn,1,3,6,12,1 3 6 12
G._Coddens,1,3,6,12,1 3 6 12
M._Ferrand,1,3,6,12,1 3 6 12
J._Cerne,3,6,9,11,3 6 9 11
M._Grayson,3,6,9,11,3 6 9 11
D._C._Schmadel,3,6,9,11,3 6 9 11
G._S._Jenkins,3,6,9,11,3 6 9 11
H._D._Drew,3,6,9,11,3 6 9 11
R._Hughes,3,6,9,11,3 6 9 11
J._S._Preston,3,6,9,11,3 6 9 11
P._-J._Kung,3,6,9,11,3 6 9 11
Min-Chul_Cha,1,6,7,9,1 6 7 9
S._-R._Eric_Yang,1,6,7,9,1 6 7 9
N._Bulut,3,5,6,9,3 5 6 9
Shan-Wen_Tsai,1,3,11,12,1 3 11 12
J._B._Marston,1,3,5,12,1 3 5 12
Michael_J._Bremner,1,4,8,12,1 4 8 12
Dave_Bacon,1,4,8,12,1 4 8 12
Richard_D._Gill,1,4,5,12,1 4 5 12
L._F._Santos,1,4,5,9,1 4 5 9
M._I._Dykman,1,4,5,9,1 4 5 9
M._Shapiro,1,4,5,9,1 4 5 9
F._M._Izrailev,1,4,5,9,1 4 5 9
Vlado_Zeman,1,4,5,7,1 4 5 7
Moshe_Shapiro,1,4,5,7,1 4 5 7
Paul_Brumer,1,4,5,7,1 4 5 7
T._L._Gill,1,5,11,12,1 5 11 12
W._W._Zachary,1,5,11,12,1 5 11 12
Yaakov_S._Weinstein,1,4,8,12,1 4 8 12
C._Stephen_Hellberg,1,4,8,12,1 4 8 12
H._F._Chau,1,4,8,10,1 4 8 10
H._Schomerus,5,6,9,10,5 6 9 10
D._P._DiVincenzo,1,4,7,10,1 4 7 10
J._A._Smolin,1,4,9,11,1 4 9 11
B._M._Terhal,1,4,9,11,1 4 9 11
Joshua_Von_Korff,1,4,7,10,1 4 7 10
Julia_Kempe,1,4,7,10,1 4 7 10
Charles_D._Hill,1,4,5,7,1 4 5 7
Zhuo-Liang_Cao,1,4,6,10,1 4 6 10
Wei_Song,1,4,8,10,1 4 8 10
Mu-Lin_Yan,1,4,5,10,1 4 5 10
Si_Li,1,4,5,10,1 4 5 10
Bo-Qiang_Ma,1,4,5,10,1 4 5 10
Pedro_J._Salas,1,4,5,10,1 4 5 10
Angel_L._Sanz,1,4,5,10,1 4 5 10
Almut_Beige,1,4,5,10,1 4 5 10
Hugo_Cable,1,4,5,10,1 4 5 10
Carsten_Marr,1,4,5,10,1 4 5 10
Peter_L._Knight,1,4,5,10,1 4 5 10
Fernando._G._S._L._Brandao,1,4,6,8,1 4 6 8
Reinaldo_O._Vianna,1,4,6,8,1 4 6 8
Joseph_V._Pule,3,5,7,10,3 5 7 10
Andre_Verbeure,3,5,7,10,3 5 7 10
Valentin_A._Zagrebnov,3,5,7,10,3 5 7 10
Jiaxiang_Wang,1,3,7,8,1 3 7 8
Sabre_Kais,1,3,4,8,1 3 4 8
F._Remacle,1,3,7,11,1 3 7 11
R._D._Levine,1,3,7,11,1 3 7 11
Pawel_Caban,1,4,8,11,1 4 8 11
Krzysztof_Podlaski,1,4,8,11,1 4 8 11
Jakub_Rembielinski,1,4,8,11,1 4 8 11
Kordian_A._Smolinski,1,4,8,11,1 4 8 11
Zbigniew_Walczak,1,4,8,11,1 4 8 11
H._T._Ng,1,4,8,10,1 4 8 10
Luming_Duan,4,7,8,12,4 7 8 12
W._Leoński,1,4,10,11,1 4 10 11
A._Kowalewska-Kudłaszyk,1,4,10,11,1 4 10 11
Laszlo_Gyongyosi,2,3,4,5,2 3 4 5
Masoud_Abolfathiyar,1,4,8,10,1 4 8 10
Sina_Entekhabi,1,4,8,10,1 4 8 10
Alexander_Rembold,3,5,6,9,3 5 6 9
Georg_Schütz,3,5,6,9,3 5 6 9
Wei-Tse_Chang,3,5,6,9,3 5 6 9
André_Stefanov,3,5,6,9,3 5 6 9
Andreas_Pooch,3,5,6,9,3 5 6 9
Ing-Shouh_Hwang,3,5,6,9,3 5 6 9
Andreas_Günther,3,5,6,9,3 5 6 9
Alexander_Stibor,3,5,6,9,3 5 6 9
Paul_Skrzypczyk,1,4,6,8,1 4 6 8
Miguel_Navascues,1,4,6,8,1 4 6 8
Daniel_Cavalcanti,1,4,6,8,1 4 6 8
Martin_Kiffner,1,4,6,10,1 4 6 10
Wenhui_Li,1,4,6,10,1 4 6 10
Dieter_Jaksch,1,4,6,10,1 4 6 10
Dariusz_Chruściński,4,5,7,12,4 5 7 12
Kamil_Korzekwa,1,4,6,11,1 4 6 11
David_Jennings,1,4,6,11,1 4 6 11
Terry_Rudolph,1,4,6,11,1 4 6 11
Paul_B._Slater,1,4,5,11,1 4 5 11
F._Troiani,3,6,8,12,3 6 8 12
S._Carretta,3,6,8,12,3 6 8 12
P._Santini,3,6,8,12,3 6 8 12
Yudong_Cao,1,4,5,9,1 4 5 9
Ryan_Babbush,1,4,5,10,1 4 5 10
Masahito_Hayashi,1,4,8,12,1 4 8 12
Toyohiro_Tsurumaru,1,4,5,9,1 4 5 9
Motoaki_Bamba,1,4,6,7,1 4 6 7
Tetsuo_Ogawa,1,4,6,7,1 4 6 7
Robert_B._Griffiths,1,4,7,11,1 4 7 11
T._G._Philbin,1,4,6,11,1 4 6 11
Michael_Uleysky,1,3,8,10,1 3 8 10
Denis_Makarov,1,3,8,10,1 3 8 10
M._P._Kwasigroch,1,3,4,9,1 3 4 9
N._R._Cooper,1,3,4,9,1 3 4 9
Alexander_J._F._Hayes,3,4,6,11,3 4 6 11
Guang_Yang,1,4,9,12,1 4 9 12
D._E._Feldman,1,3,4,9,1 3 4 9
H._Sonoda,1,5,9,10,1 5 9 10
Marco_Tomamichel,4,7,8,12,4 7 8 12
Mario_Berta,4,7,8,12,4 7 8 12
Xiang_Hao,1,4,6,12,1 4 6 12
Xiaoqun_Wang,1,4,6,12,1 4 6 12
Shiqun_Zhu,3,4,6,12,3 4 6 12
L._Tornberg,4,6,10,11,4 6 10 11
Sh._Barzanjeh,4,6,10,11,4 6 10 11
Alastair_Kay,1,4,5,10,1 4 5 10
Jue_Hou,1,9,10,11,1 9 10 11
Haowei_Sun,1,9,10,11,1 9 10 11
Jen-Chieh_Peng,4,6,9,11,4 6 9 11
C._J._Pethick,4,6,9,11,4 6 9 11
Yu-Min_Hu,1,6,8,11,1 6 8 11
Xian_Gao,1,6,8,11,1 6 8 11
R._da_Rocha,1,2,8,9,1 2 8 9
Nobuchika_Okada,2,5,8,10,2 5 8 10
Arnab_Paul,2,5,8,10,2 5 8 10
Digesh_Raut,2,5,8,10,2 5 8 10
Claudio_Bonanno,1,3,10,12,1 3 10 12
Francesco_D'Angelo,1,3,10,12,1 3 10 12
Massimo_D'Elia,1,3,10,12,1 3 10 12
Manuel_Naviglio,1,3,10,12,1 3 10 12
Lorenzo_Maio,1,3,10,12,1 3 10 12
Shu-Yi_Lin,2,3,4,8,2 3 4 8
Ming-Hui_Yu,2,3,4,8,2 3 4 8
Keefe_Mitman,5,6,7,10,5 6 7 10
Michael_Boyle,5,6,7,10,5 6 7 10
Leo_C._Stein,2,5,6,10,2 5 6 10
Nils_Deppe,5,6,7,10,5 6 7 10
Lawrence_E._Kidder,5,6,7,10,5 6 7 10
